stock,endDate,cash
TECD,2020-01-31,841366000.0
TECH,2016-06-30,64237000.0
TECH,2017-06-30,91612000.0
TECH,2018-06-30,121990000.0
TECH,2019-06-30,100886000.0
TEI,2016-12-31,1964310.0
TEI,2017-12-31,1908993.0
TEI,2018-12-31,1729181.0
TEI,2019-12-31,299312.0
TEL,2016-09-30,647000000.0
TEL,2017-09-29,1218000000.0
TEL,2018-09-28,848000000.0
TEL,2019-09-27,927000000.0
TELA,2017-12-31,11346000.0
TELA,2018-12-31,17278000.0
TELA,2019-12-31,45302000.0
TELL,2016-12-31,21398000.0
TELL,2017-12-31,128273000.0
TELL,2018-12-31,133714000.0
TELL,2019-12-31,64615000.0
TEN,2016-12-31,347000000.0
TEN,2017-12-31,315000000.0
TEN,2018-12-31,697000000.0
TEN,2019-12-31,564000000.0
TENB,2016-12-31,34470000.0
TENB,2017-12-31,27210000.0
TENB,2018-12-31,165116000.0
TENB,2019-12-31,74363000.0
TENX,2016-12-31,9995955.0
TENX,2017-12-31,1604810.0
TENX,2018-12-31,12367321.0
TENX,2019-12-31,4905993.0
TER,2016-12-31,307884000.0
TER,2017-12-31,429843000.0
TER,2018-12-31,926752000.0
TER,2019-12-31,773924000.0
TERP,2016-12-31,565333000.0
TERP,2017-12-31,128087000.0
TERP,2018-12-31,248524000.0
TERP,2019-12-31,237480000.0
TESS,2017-03-26,8540100.0
TESS,2018-04-01,19400.0
TESS,2019-03-31,30300.0
TESS,2020-03-29,50000.0
TEUM,2015-12-31,369250.0
TEUM,2016-12-31,931189.0
TEUM,2017-12-31,13537899.0
TEUM,2018-12-31,6051709.0
TEVA,2016-12-31,988000000.0
TEVA,2017-12-31,963000000.0
TEVA,2018-12-31,1782000000.0
TEVA,2019-12-31,1975000000.0
TEX,2016-12-31,428500000.0
TEX,2017-12-31,626500000.0
TEX,2018-12-31,339500000.0
TEX,2019-12-31,535100000.0
TFC,2016-12-31,3936000000.0
TFC,2017-12-31,2713000000.0
TFC,2018-12-31,3844000000.0
TFC,2019-12-31,19065000000.0
TFSL,2016-09-30,231239000.0
TFSL,2017-09-30,268218000.0
TFSL,2018-09-30,269775000.0
TFSL,2019-09-30,275143000.0
TFX,2016-12-31,543789000.0
TFX,2017-12-31,333558000.0
TFX,2018-12-31,357161000.0
TFX,2019-12-31,301083000.0
TG,2016-12-31,29511000.0
TG,2017-12-31,36491000.0
TG,2018-12-31,34397000.0
TG,2019-12-31,31422000.0
TGA,2016-12-31,31468000.0
TGA,2017-12-31,47449000.0
TGA,2018-12-31,51705000.0
TGA,2019-12-31,33251000.0
TGC,2016-12-31,76000.0
TGC,2017-12-31,185000.0
TGC,2018-12-31,3115000.0
TGC,2019-12-31,3055000.0
TGEN,2016-12-31,3721765.0
TGEN,2017-12-31,1673072.0
TGEN,2018-12-31,272552.0
TGEN,2019-12-31,877676.0
TGH,2016-12-31,84045000.0
TGH,2017-12-31,137894000.0
TGH,2018-12-31,137298000.0
TGH,2019-12-31,180552000.0
TGI,2017-03-31,69633000.0
TGI,2018-03-31,35819000.0
TGI,2019-03-31,92807000.0
TGI,2020-03-31,485463000.0
TGLS,2016-12-31,26918000.0
TGLS,2017-12-31,40923000.0
TGLS,2018-12-31,33040000.0
TGLS,2019-12-31,47862000.0
TGNA,2016-12-31,15879000.0
TGNA,2017-12-31,98801000.0
TGNA,2018-12-31,135862000.0
TGNA,2019-12-31,29404000.0
TGP,2016-12-31,126146000.0
TGP,2017-12-31,244241000.0
TGP,2018-12-31,149014000.0
TGP,2019-12-31,160221000.0
TGT,2017-01-28,2512000000.0
TGT,2018-02-03,2643000000.0
TGT,2019-02-02,1556000000.0
TGT,2020-02-01,2577000000.0
TGTX,2016-12-31,25031280.0
TGTX,2017-12-31,56718000.0
TGTX,2018-12-31,41958000.0
TGTX,2019-12-31,112637000.0
TH,2016-12-31,3810000.0
TH,2017-12-31,12533000.0
TH,2018-12-31,12194000.0
TH,2019-12-31,6787000.0
THC,2016-12-31,716000000.0
THC,2017-12-31,611000000.0
THC,2018-12-31,411000000.0
THC,2019-12-31,262000000.0
THFF,2016-12-31,69964000.0
THFF,2017-12-31,61607000.0
THFF,2018-12-31,61588000.0
THFF,2019-12-31,118026000.0
THG,2016-12-31,282600000.0
THG,2017-12-31,297900000.0
THG,2018-12-31,1020700000.0
THG,2019-12-31,215700000.0
THM,2016-12-31,22466493.0
THM,2017-12-31,2244466.0
THM,2018-12-31,10228964.0
THM,2019-12-31,6937621.0
THMO,2017-06-30,3623000.0
THMO,2017-12-31,3513000.0
THMO,2018-12-31,2400000.0
THMO,2019-12-31,3157000.0
THO,2016-07-31,209902000.0
THO,2017-07-31,223258000.0
THO,2018-07-31,275249000.0
THO,2019-07-31,425615000.0
THR,2017-03-31,42842000.0
THR,2018-03-31,33879000.0
THR,2019-03-31,31402000.0
THR,2020-03-31,43237000.0
THRM,2016-12-31,177187000.0
THRM,2017-12-31,103172000.0
THRM,2018-12-31,39620000.0
THRM,2019-12-31,50443000.0
THS,2016-12-31,62100000.0
THS,2017-12-31,132800000.0
THS,2018-12-31,164300000.0
THS,2019-12-31,202300000.0
TIF,2017-01-31,928000000.0
TIF,2018-01-31,970700000.0
TIF,2019-01-31,792600000.0
TIF,2020-01-31,874700000.0
TIGO,2016-12-31,646000000.0
TIGO,2017-12-31,619000000.0
TIGO,2018-12-31,528000000.0
TIGO,2019-12-31,1164000000.0
TIGR,2016-12-31,14750273.0
TIGR,2017-12-31,16462187.0
TIGR,2018-12-31,34406970.0
TIGR,2019-12-31,59408555.0
TILE,2017-01-01,165672000.0
TILE,2017-12-31,87037000.0
TILE,2018-12-30,80989000.0
TILE,2019-12-29,81301000.0
TISI,2016-12-31,46216000.0
TISI,2017-12-31,26552000.0
TISI,2018-12-31,18288000.0
TISI,2019-12-31,12175000.0
TITN,2017-01-31,53151000.0
TITN,2018-01-31,53396000.0
TITN,2019-01-31,56745000.0
TITN,2020-01-31,43721000.0
TIVO,2016-12-31,192627000.0
TIVO,2017-12-31,128965000.0
TIVO,2018-12-31,161955000.0
TIVO,2019-12-31,373719000.0
TJX,2017-01-28,2929849000.0
TJX,2018-02-03,2758477000.0
TJX,2019-02-02,3030229000.0
TJX,2020-02-01,3216752000.0
TK,2016-12-31,567994000.0
TK,2017-12-31,445452000.0
TK,2018-12-31,424169000.0
TK,2019-12-31,353241000.0
TKAT,2016-12-31,13395337.0
TKAT,2017-12-31,11866965.0
TKAT,2018-12-31,7974884.0
TKAT,2019-12-31,5424213.0
TKR,2016-12-31,148800000.0
TKR,2017-12-31,121600000.0
TKR,2018-12-31,132500000.0
TKR,2019-12-31,209500000.0
TLF,2015-12-31,10962615.0
TLF,2016-12-31,16862304.0
TLF,2017-12-31,18337258.0
TLF,2018-12-31,24070351.0
TLGT,2016-12-31,66006000.0
TLGT,2017-12-31,26692000.0
TLGT,2018-12-31,9705000.0
TLGT,2019-12-31,15508000.0
TLND,2016-12-31,91023000.0
TLND,2017-12-31,87024000.0
TLND,2018-12-31,34104000.0
TLND,2019-12-31,177075000.0
TLRD,2017-01-28,70889000.0
TLRD,2018-02-03,103607000.0
TLRD,2019-02-02,32671000.0
TLRD,2020-02-01,14420000.0
TLRY,2016-12-31,7531000.0
TLRY,2017-12-31,2323000.0
TLRY,2018-12-31,487255000.0
TLRY,2019-12-31,96791000.0
TLYS,2017-01-28,78994000.0
TLYS,2018-02-03,53202000.0
TLYS,2019-02-02,68160000.0
TLYS,2020-02-01,70137000.0
TMBR,2019-12-31,57073.0
TMDX,2016-12-31,9837000.0
TMDX,2017-12-30,11936000.0
TMDX,2018-12-29,20241000.0
TMDX,2019-12-28,20092000.0
TMHC,2016-12-31,300179000.0
TMHC,2017-12-31,573925000.0
TMHC,2018-12-31,329645000.0
TMHC,2019-12-31,326437000.0
TMO,2016-12-31,786000000.0
TMO,2017-12-31,1335000000.0
TMO,2018-12-31,2103000000.0
TMO,2019-12-31,2399000000.0
TMP,2016-12-31,57354000.0
TMP,2017-12-31,77703000.0
TMP,2018-12-31,73789000.0
TMP,2019-12-31,128482000.0
TMQ,2016-11-30,7340000.0
TMQ,2017-11-30,5391000.0
TMQ,2018-11-30,22991000.0
TMQ,2019-11-30,19174000.0
TMST,2016-12-31,25600000.0
TMST,2017-12-31,24500000.0
TMST,2018-12-31,21600000.0
TMST,2019-12-31,27100000.0
TMUS,2016-12-31,5500000000.0
TMUS,2017-12-31,1219000000.0
TMUS,2018-12-31,1203000000.0
TMUS,2019-12-31,1528000000.0
TNAV,2016-06-30,21349000.0
TNAV,2017-06-30,20757000.0
TNAV,2018-06-30,17117000.0
TNAV,2019-06-30,27275000.0
TNC,2016-12-31,58033000.0
TNC,2017-12-31,58398000.0
TNC,2018-12-31,86100000.0
TNC,2019-12-31,74600000.0
TNDM,2016-12-31,44678000.0
TNDM,2017-12-31,13700000.0
TNDM,2018-12-31,41826000.0
TNDM,2019-12-31,51175000.0
TNET,2016-12-31,184000000.0
TNET,2017-12-31,336000000.0
TNET,2018-12-31,228000000.0
TNET,2019-12-31,213000000.0
TNK,2016-12-31,94157000.0
TNK,2017-12-31,71439000.0
TNK,2018-12-31,54917000.0
TNK,2019-12-31,88824000.0
TNP,2016-12-31,187777000.0
TNP,2017-12-31,189763000.0
TNP,2018-12-31,204763000.0
TNP,2019-12-31,184835000.0
TNXP,2016-12-31,18941000.0
TNXP,2017-12-31,25496000.0
TNXP,2018-12-31,25034000.0
TNXP,2019-12-31,11249000.0
TOCA,2016-12-31,5510000.0
TOCA,2017-12-31,35933000.0
TOCA,2018-12-31,40813000.0
TOCA,2019-12-31,8986000.0
TOL,2016-10-31,633715000.0
TOL,2017-10-31,712829000.0
TOL,2018-10-31,1182195000.0
TOL,2019-10-31,1286014000.0
TOPS,2016-12-31,127000.0
TOPS,2017-12-31,24081000.0
TOPS,2018-12-31,57000.0
TOPS,2019-12-31,4412000.0
TOT,2016-12-31,24597000000.0
TOT,2017-12-31,33185000000.0
TOT,2018-12-31,27907000000.0
TOT,2019-12-31,27352000000.0
TOWN,2016-12-31,95938000.0
TOWN,2017-12-31,467309000.0
TOWN,2018-12-31,657976000.0
TOWN,2019-12-31,402716000.0
TPB,2016-12-31,2865000.0
TPB,2017-12-31,2607000.0
TPB,2018-12-31,3306000.0
TPB,2019-12-31,95250000.0
TPC,2016-12-31,146103000.0
TPC,2017-12-31,192868000.0
TPC,2018-12-31,116075000.0
TPC,2019-12-31,193685000.0
TPCO,2016-12-25,198349000.0
TPCO,2017-12-31,185351000.0
TPCO,2018-12-30,97560000.0
TPCO,2019-12-29,60963000.0
TPH,2016-12-31,208657000.0
TPH,2017-12-31,282914000.0
TPH,2018-12-31,277696000.0
TPH,2019-12-31,329011000.0
TPIC,2016-12-31,119066000.0
TPIC,2017-12-31,148113000.0
TPIC,2018-12-31,85346000.0
TPIC,2019-12-31,70282000.0
TPL,2016-12-31,49418000.0
TPL,2017-12-31,79580000.0
TPL,2018-12-31,119647000.0
TPL,2019-12-31,303645000.0
TPR,2016-07-02,859000000.0
TPR,2017-07-01,2672900000.0
TPR,2018-06-30,1243400000.0
TPR,2019-06-29,969200000.0
TPRE,2016-12-31,9951000.0
TPRE,2017-12-31,8197000.0
TPRE,2018-12-31,104183000.0
TPRE,2019-12-31,639415000.0
TPTX,2017-12-31,45033000.0
TPTX,2018-12-31,101029000.0
TPTX,2019-12-31,48188000.0
TPVG,2016-12-31,7776000.0
TPVG,2017-12-31,4484000.0
TPVG,2018-12-31,3382000.0
TPVG,2019-12-31,20285000.0
TPX,2016-12-31,65700000.0
TPX,2017-12-31,41100000.0
TPX,2018-12-31,45800000.0
TPX,2019-12-31,64900000.0
TR,2016-12-31,119145000.0
TR,2017-12-31,96314000.0
TR,2018-12-31,110899000.0
TR,2019-12-31,138960000.0
TRC,2016-12-31,1258000.0
TRC,2017-12-31,20107000.0
TRC,2018-12-31,15908000.0
TRC,2019-12-31,27106000.0
TRCH,2016-12-31,1769499.0
TRCH,2017-12-31,1051720.0
TRCH,2018-12-31,840163.0
TRCH,2019-12-31,89730.0
TREC,2016-12-31,8389000.0
TREC,2017-12-31,3028000.0
TREC,2018-12-31,6735000.0
TREC,2019-12-31,6145000.0
TREE,2016-12-31,91131000.0
TREE,2017-12-31,368550000.0
TREE,2018-12-31,105102000.0
TREE,2019-12-31,60243000.0
TREX,2016-12-31,18664000.0
TREX,2017-12-31,30514000.0
TREX,2018-12-31,105699000.0
TREX,2019-12-31,148833000.0
TRGP,2016-12-31,73500000.0
TRGP,2017-12-31,137200000.0
TRGP,2018-12-31,232100000.0
TRGP,2019-12-31,331100000.0
TRHC,2016-12-31,4345000.0
TRHC,2017-12-31,10430000.0
TRHC,2018-12-31,20278000.0
TRHC,2019-12-31,42478000.0
TRI,2016-12-31,2368000000.0
TRI,2017-12-31,874000000.0
TRI,2018-12-31,2706000000.0
TRI,2019-12-31,825000000.0
TRIB,2016-12-31,77109000.0
TRIB,2017-12-31,23564000.0
TRIB,2018-12-31,30277000.0
TRIB,2019-12-31,16400000.0
TRIL,2016-12-31,50473000.0
TRIL,2017-12-31,28361000.0
TRIL,2018-12-31,15318000.0
TRIL,2019-12-31,14584000.0
TRIP,2016-12-31,612000000.0
TRIP,2017-12-31,673000000.0
TRIP,2018-12-31,655000000.0
TRIP,2019-12-31,319000000.0
TRMB,2016-12-30,216100000.0
TRMB,2017-12-29,358500000.0
TRMB,2018-12-28,172500000.0
TRMB,2020-01-03,189200000.0
TRMD,2016-12-31,75971000.0
TRMD,2017-12-31,134207000.0
TRMD,2018-12-31,124088000.0
TRMD,2019-12-31,56847000.0
TRMK,2016-12-31,233506000.0
TRMK,2017-12-31,235583000.0
TRMK,2018-12-31,237991000.0
TRMK,2019-12-31,236516000.0
TRMT,2017-12-31,61666000.0
TRMT,2018-12-31,27024000.0
TRMT,2019-12-31,8732000.0
TRN,2016-12-31,563400000.0
TRN,2017-12-31,778600000.0
TRN,2018-12-31,173200000.0
TRN,2019-12-31,164400000.0
TRNO,2016-12-31,14208000.0
TRNO,2017-12-31,35710000.0
TRNO,2018-12-31,31004000.0
TRNO,2019-12-31,110082000.0
TRNS,2017-03-25,842000.0
TRNS,2018-03-31,577000.0
TRNS,2019-03-30,788000.0
TRNS,2020-03-28,499000.0
TROW,2016-12-31,1204900000.0
TROW,2017-12-31,1902700000.0
TROW,2018-12-31,1425200000.0
TROW,2019-12-31,1781800000.0
TROX,2016-12-31,248000000.0
TROX,2017-12-31,1116000000.0
TROX,2018-12-31,1034000000.0
TROX,2019-12-31,302000000.0
TRPX,2015-12-31,1574747.0
TRPX,2016-12-31,676000.0
TRPX,2017-12-31,9195000.0
TRPX,2018-12-31,1485000.0
TRQ,2016-12-31,1417754000.0
TRQ,2017-12-31,1444783000.0
TRQ,2018-12-31,1603067000.0
TRQ,2019-12-31,1651985000.0
TRS,2016-12-31,20710000.0
TRS,2017-12-31,27580000.0
TRS,2018-12-31,108150000.0
TRS,2019-12-31,172470000.0
TRST,2016-12-31,674974000.0
TRST,2017-12-31,578240000.0
TRST,2018-12-31,467909000.0
TRST,2019-12-31,415346000.0
TRT,2016-06-30,3807000.0
TRT,2017-06-30,4772000.0
TRT,2018-06-30,6539000.0
TRT,2019-06-30,4863000.0
TRTN,2016-12-31,113198000.0
TRTN,2017-12-31,132031000.0
TRTN,2018-12-31,48950000.0
TRTN,2019-12-31,62295000.0
TRTX,2016-12-31,103126000.0
TRTX,2017-12-31,75037000.0
TRTX,2018-12-31,39720000.0
TRTX,2019-12-31,79182000.0
TRU,2016-12-31,182200000.0
TRU,2017-12-31,115800000.0
TRU,2018-12-31,187400000.0
TRU,2019-12-31,274100000.0
TRUE,2016-12-31,107721000.0
TRUE,2017-12-31,197762000.0
TRUE,2018-12-31,196128000.0
TRUE,2019-12-31,181534000.0
TRUP,2016-12-31,23637000.0
TRUP,2017-12-31,25706000.0
TRUP,2018-12-31,26552000.0
TRUP,2019-12-31,29168000.0
TRV,2016-12-31,307000000.0
TRV,2017-12-31,344000000.0
TRV,2018-12-31,373000000.0
TRV,2019-12-31,494000000.0
TRVI,2016-12-31,8286000.0
TRVI,2017-12-31,22020000.0
TRVI,2018-12-31,7202000.0
TRVI,2019-12-31,57313000.0
TRVN,2016-12-31,24266000.0
TRVN,2017-12-31,16557000.0
TRVN,2018-12-31,32892000.0
TRVN,2019-12-31,32305000.0
TRWH,2016-12-31,55360000.0
TRWH,2017-12-31,85814000.0
TRWH,2018-12-31,77580000.0
TRWH,2019-12-31,182581000.0
TRXC,2016-12-31,24165000.0
TRXC,2017-12-31,91217000.0
TRXC,2018-12-31,21061000.0
TRXC,2019-12-31,9598000.0
TS,2016-12-31,399737000.0
TS,2017-12-31,330221000.0
TS,2018-12-31,428361000.0
TS,2019-12-31,1554299000.0
TSBK,2016-09-30,107399000.0
TSBK,2017-09-30,146530000.0
TSBK,2018-09-30,147255000.0
TSBK,2019-09-30,141117000.0
TSC,2016-12-31,103994000.0
TSC,2017-12-31,156153000.0
TSC,2018-12-31,189985000.0
TSC,2019-12-31,403855000.0
TSCO,2016-12-31,53916000.0
TSCO,2017-12-30,109148000.0
TSCO,2018-12-29,86299000.0
TSCO,2019-12-28,84241000.0
TSE,2016-12-31,465100000.0
TSE,2017-12-31,432800000.0
TSE,2018-12-31,452300000.0
TSE,2019-12-31,456200000.0
TSEM,2016-12-31,355284000.0
TSEM,2017-12-31,445961000.0
TSEM,2018-12-31,385091000.0
TSEM,2019-12-31,355561000.0
TSLA,2016-12-31,3393216000.0
TSLA,2017-12-31,3367914000.0
TSLA,2018-12-31,3686000000.0
TSLA,2019-12-31,6268000000.0
TSLX,2016-12-31,4866000.0
TSLX,2017-12-31,3515000.0
TSLX,2018-12-31,3272000.0
TSLX,2019-12-31,4828000.0
TSN,2016-10-01,349000000.0
TSN,2017-09-30,318000000.0
TSN,2018-09-29,270000000.0
TSN,2019-09-28,484000000.0
TSQ,2016-12-31,51540000.0
TSQ,2017-12-31,61205000.0
TSQ,2018-12-31,60517000.0
TSQ,2019-12-31,84667000.0
TSRI,2016-05-31,4514157.0
TSRI,2017-05-31,5723976.0
TSRI,2018-05-31,5323437.0
TSRI,2019-05-31,3694989.0
TT,2016-12-31,1714700000.0
TT,2017-12-31,1549400000.0
TT,2018-12-31,903400000.0
TT,2019-12-31,1303600000.0
TTC,2016-10-31,273555000.0
TTC,2017-10-31,310256000.0
TTC,2018-10-31,289124000.0
TTC,2019-10-31,151828000.0
TTD,2016-12-31,133400000.0
TTD,2017-12-31,155950000.0
TTD,2018-12-31,207232000.0
TTD,2019-12-31,130876000.0
TTEC,2016-12-31,55264000.0
TTEC,2017-12-31,74437000.0
TTEC,2018-12-31,78237000.0
TTEC,2019-12-31,82407000.0
TTEK,2016-10-02,160459000.0
TTEK,2017-10-01,189975000.0
TTEK,2018-09-30,146185000.0
TTEK,2019-09-29,120732000.0
TTGT,2016-12-31,18485000.0
TTGT,2017-12-31,25966000.0
TTGT,2018-12-31,34673000.0
TTGT,2019-12-31,52487000.0
TTI,2016-12-31,29840000.0
TTI,2017-12-31,26128000.0
TTI,2018-12-31,40038000.0
TTI,2019-12-31,17704000.0
TTMI,2017-01-02,256277000.0
TTMI,2018-01-01,409326000.0
TTMI,2018-12-31,256360000.0
TTMI,2019-12-30,400154000.0
TTNP,2016-12-31,14006000.0
TTNP,2017-12-31,7522000.0
TTNP,2018-12-31,9295000.0
TTNP,2019-12-31,5223000.0
TTOO,2016-12-31,73488000.0
TTOO,2017-12-31,41799000.0
TTOO,2018-12-31,50805000.0
TTOO,2019-12-31,11033000.0
TTPH,2016-12-31,142086000.0
TTPH,2017-12-31,136411000.0
TTPH,2018-12-31,107776000.0
TTPH,2019-12-31,21239000.0
TTWO,2017-03-31,943396000.0
TTWO,2018-03-31,808973000.0
TTWO,2019-03-31,826525000.0
TTWO,2020-03-31,1357664000.0
TUES,2016-06-30,14150000.0
TUES,2017-06-30,6263000.0
TUES,2018-06-30,9510000.0
TUES,2019-06-30,11395000.0
TUFN,2017-12-31,14700000.0
TUFN,2018-12-31,15248000.0
TUFN,2019-12-31,118661000.0
TUP,2016-12-31,93200000.0
TUP,2017-12-30,144100000.0
TUP,2018-12-29,149000000.0
TUP,2019-12-28,123200000.0
TURN,2016-12-31,15433919.0
TURN,2017-12-31,3452389.0
TURN,2018-12-31,7801712.0
TURN,2019-12-31,11328490.0
TUSK,2016-12-31,29239000.0
TUSK,2017-12-31,5637000.0
TUSK,2018-12-31,67625000.0
TUSK,2019-12-31,5872000.0
TVTY,2016-12-31,1602000.0
TVTY,2017-12-31,28440000.0
TVTY,2018-12-31,1933000.0
TVTY,2019-12-31,2486000.0
TW,2016-12-31,324074000.0
TW,2017-12-31,352598000.0
TW,2018-12-31,410104000.0
TW,2019-12-31,460711000.0
TWI,2016-12-31,147827000.0
TWI,2017-12-31,143570000.0
TWI,2018-12-31,81685000.0
TWI,2019-12-31,66799000.0
TWIN,2016-06-30,18273000.0
TWIN,2017-06-30,16367000.0
TWIN,2018-06-30,15171000.0
TWIN,2019-06-30,12362000.0
TWLO,2016-12-31,305665000.0
TWLO,2017-12-31,115286000.0
TWLO,2018-12-31,487215000.0
TWLO,2019-12-31,253660000.0
TWMC,2016-01-30,104311000.0
TWMC,2017-01-28,27974000.0
TWMC,2018-02-03,31326000.0
TWMC,2019-02-02,4355000.0
TWNK,2016-12-31,26855000.0
TWNK,2017-12-31,135701000.0
TWNK,2018-12-31,146377000.0
TWNK,2019-12-31,285087000.0
TWO,2016-12-31,350864000.0
TWO,2017-12-31,419159000.0
TWO,2018-12-31,409758000.0
TWO,2019-12-31,558136000.0
TWOU,2016-12-31,168730000.0
TWOU,2017-12-31,223370000.0
TWOU,2018-12-31,449772000.0
TWOU,2019-12-31,170593000.0
TWST,2016-09-30,28596000.0
TWST,2017-09-30,31227000.0
TWST,2018-09-30,80757000.0
TWST,2019-09-30,46735000.0
TWTR,2016-12-31,988598000.0
TWTR,2017-12-31,1638413000.0
TWTR,2018-12-31,1894444000.0
TWTR,2019-12-31,1799082000.0
TX,2016-12-31,183463000.0
TX,2017-12-31,337779000.0
TX,2018-12-31,250541000.0
TX,2019-12-31,519965000.0
TXG,2017-12-31,47857000.0
TXG,2018-12-31,65080000.0
TXG,2019-12-31,424166000.0
TXMD,2016-12-31,131534101.0
TXMD,2017-12-31,127135628.0
TXMD,2018-12-31,161613077.0
TXMD,2019-12-31,160829713.0
TXN,2016-12-31,1154000000.0
TXN,2017-12-31,1656000000.0
TXN,2018-12-31,2438000000.0
TXN,2019-12-31,2437000000.0
TXRH,2016-12-27,112944000.0
TXRH,2017-12-26,150918000.0
TXRH,2018-12-25,210125000.0
TXRH,2019-12-31,107879000.0
TXT,2016-12-31,1137000000.0
TXT,2017-12-30,1079000000.0
TXT,2018-12-29,987000000.0
TXT,2020-01-04,1181000000.0
TYL,2016-12-31,36151000.0
TYL,2017-12-31,185926000.0
TYL,2018-12-31,134279000.0
TYL,2019-12-31,232682000.0
TYME,2017-03-31,10482977.0
TYME,2018-03-31,28975822.0
TYME,2019-03-31,14302328.0
TYME,2020-03-31,26700416.0
TZOO,2016-12-31,26838000.0
TZOO,2017-12-31,22553000.0
TZOO,2018-12-31,18017000.0
TZOO,2019-12-31,19505000.0
UA,2016-12-31,250470000.0
UA,2017-12-31,312483000.0
UA,2018-12-31,557403000.0
UA,2019-12-31,788072000.0
UAA,2016-12-31,250470000.0
UAA,2017-12-31,312483000.0
UAA,2018-12-31,557403000.0
UAA,2019-12-31,788072000.0
UAL,2016-12-31,2179000000.0
UAL,2017-12-31,1482000000.0
UAL,2018-12-31,1694000000.0
UAL,2019-12-31,2762000000.0
UAMY,2016-12-31,10057.0
UAMY,2017-12-31,27987.0
UAMY,2018-12-31,56650.0
UAMY,2019-12-31,115506.0
UAN,2016-12-31,55595000.0
UAN,2017-12-31,49173000.0
UAN,2018-12-31,61776000.0
UAN,2019-12-31,36994000.0
UAVS,2016-12-31,15887.0
UAVS,2017-12-31,35289.0
UAVS,2018-12-31,2601730.0
UAVS,2019-12-31,717997.0
UBA,2016-10-31,7271000.0
UBA,2017-10-31,8674000.0
UBA,2018-10-31,10285000.0
UBA,2019-10-31,94079000.0
UBCP,2016-12-31,8741000.0
UBCP,2017-12-31,10815000.0
UBCP,2018-12-31,22553000.0
UBCP,2019-12-31,9185000.0
UBER,2016-12-31,6241000000.0
UBER,2017-12-31,4393000000.0
UBER,2018-12-31,6406000000.0
UBER,2019-12-31,10873000000.0
UBFO,2016-12-31,113032000.0
UBFO,2017-12-31,107934000.0
UBFO,2018-12-31,220337000.0
UBFO,2019-12-31,218995000.0
UBOH,2016-12-31,13086000.0
UBOH,2017-12-31,26074000.0
UBOH,2018-12-31,15475000.0
UBOH,2019-12-31,25412000.0
UBP,2016-10-31,7271000.0
UBP,2017-10-31,8674000.0
UBP,2018-10-31,10285000.0
UBP,2019-10-31,94079000.0
UBS,2017-01-01,119013000000.0
UBS,2017-12-31,101470000000.0
UBS,2018-12-31,120940000000.0
UBS,2019-12-31,116742000000.0
UBSI,2016-12-31,1434527000.0
UBSI,2017-12-31,1666167000.0
UBSI,2018-12-31,1020396000.0
UBSI,2019-12-31,837493000.0
UBX,2016-12-31,89286000.0
UBX,2017-12-31,7298000.0
UBX,2018-12-31,15399000.0
UBX,2019-12-31,37473000.0
UCBI,2016-12-31,217348000.0
UCBI,2017-12-31,314275000.0
UCBI,2018-12-31,320565000.0
UCBI,2019-12-31,515206000.0
UCTT,2016-12-30,52465000.0
UCTT,2017-12-29,68306000.0
UCTT,2018-12-28,144100000.0
UCTT,2019-12-27,162500000.0
UDR,2016-12-31,2112000.0
UDR,2017-12-31,2038000.0
UDR,2018-12-31,185216000.0
UDR,2019-12-31,8106000.0
UE,2016-12-31,131654000.0
UE,2017-12-31,490279000.0
UE,2018-12-31,440430000.0
UE,2019-12-31,432954000.0
UEC,2016-07-31,7142571.0
UEC,2017-07-31,12575973.0
UEC,2018-07-31,6926523.0
UEC,2019-07-31,6058186.0
UEIC,2016-12-31,50611000.0
UEIC,2017-12-31,62438000.0
UEIC,2018-12-31,53207000.0
UEIC,2019-12-31,74302000.0
UEPS,2016-06-30,223644000.0
UEPS,2017-06-30,258457000.0
UEPS,2018-06-30,87075000.0
UEPS,2019-06-30,46065000.0
UFAB,2017-01-01,705535.0
UFAB,2017-12-31,1430937.0
UFAB,2018-12-30,1410000.0
UFAB,2019-12-29,650000.0
UFCS,2016-12-31,89194000.0
UFCS,2017-12-31,95562000.0
UFCS,2018-12-31,64454000.0
UFCS,2019-12-31,120722000.0
UFI,2016-06-26,16646000.0
UFI,2017-06-25,35425000.0
UFI,2018-06-24,44890000.0
UFI,2019-06-30,22228000.0
UFPI,2016-12-31,34091000.0
UFPI,2017-12-30,28339000.0
UFPI,2018-12-29,27316000.0
UFPI,2019-12-28,168336000.0
UFPT,2016-12-31,31359000.0
UFPT,2017-12-31,37978000.0
UFPT,2018-12-31,3238000.0
UFPT,2019-12-31,3743000.0
UFS,2016-12-31,125000000.0
UFS,2017-12-31,139000000.0
UFS,2018-12-31,111000000.0
UFS,2019-12-31,61000000.0
UG,2016-12-31,424301.0
UG,2017-12-31,724721.0
UG,2018-12-31,550135.0
UG,2019-12-31,1048311.0
UGI,2016-09-30,502800000.0
UGI,2017-09-30,558400000.0
UGI,2018-09-30,452600000.0
UGI,2019-09-30,447100000.0
UHAL,2017-03-31,697806000.0
UHAL,2018-03-31,759388000.0
UHAL,2019-03-31,673701000.0
UHAL,2020-03-31,494352000.0
UHS,2016-12-31,33747000.0
UHS,2017-12-31,74423000.0
UHS,2018-12-31,105220000.0
UHS,2019-12-31,61268000.0
UHT,2016-12-31,3930000.0
